1053,2981
1054,2982
1055,2984
1056,2985
1057,2986
1058,2987
1059,2988
1060,2989
1061,2991
1062,2992
1063,2994
1064,2995
1065,2996
1066,2997
1067,2998
1068,2999
1069,3000
1070,3001
1071,3002
1072,3004
1073,3005
1074,3006
1075,3007
1076,3009
1077,3010
1078,3012
1079,3013
1080,3016
1081,3017
1082,3018
1083,3019
1084,3020
1085,3021
1086,3023
1087,3024
1088,3027
1089,3028
1090,3029
1091,3030
1092,3031
1093,3032
1094,3033
1095,3034
1096,3035
1097,3036
1098,3037
1099,3038
1100,3040
1101,3041
1102,3043
1103,3044
1104,3045
1105,3046
1106,3047
1107,3048
1108,3049
1109,3051
1110,3052
1111,3053
1112,3054
1113,3057
1114,3058
1115,3059
1116,3060
1117,3061
1118,3062
1119,3063
1120,3064
1121,3065
1122,3066
1123,3067
1124,3068
1125,3069
1126,3071
1127,3073
1128,3075
1129,3076
1130,3077
1131,3079
1132,3080
1133,3082
1134,3083
1135,3085
1136,3086
1137,3087
1138,3088
1139,3089
1140,3090
1141,3091
1142,3092
1143,3093
1144,3096
1145,3097
1146,3098
1147,3099
1148,3100
1149,3101
1150,3102
1151,3103
1152,3104
1153,3105
1154,3106
1155,3107
1156,3108
1157,3109
1158,3110
1159,3111
1160,3112
1161,3113
1162,3114
1163,3115
1164,3116
1165,3117
1166,3118
1167,3121
1168,3122
1169,3123
1170,3125
1171,3126
1172,3127
1173,3129
1174,3130
1175,3131
1176,3132
1177,3133
1178,3135
1179,3136
1180,3137
1181,3138
1182,3139
1183,3140
1184,3141
1185,3142
1186,3143
1187,3144
1188,3145
1189,3146
1190,3147
1191,3148
1192,3149
1193,3150
1194,3152
1195,3153
1196,3156
1197,3157
1198,3158
1199,3159
1200,3160
1201,3161
1202,3162
1203,3163
1204,3165
1205,3166
1206,3167
1207,3168
1208,3169
1209,3170
1210,3171
1211,3172
1212,3173
1213,3174
1214,3175
1215,3176
1216,3177
1217,3178
1218,3179
1219,3180
1220,3181
1221,3182
1222,3183
1223,3184
1224,3185
1225,3186
1226,3187
1227,3188
1228,3189
1229,3190
1230,3191
1231,3193
1232,3194
1233,3195
1234,3196
1235,3197
1236,3198
1237,3200
1238,3201
1239,3202
1240,3203
1241,3204
1242,3205
1243,3206
1244,3207
1245,3208
1246,3210
1247,3211
1248,3212
1249,3213
1250,3214
1251,3215
1252,3216
1253,3217
1254,3218
1255,3219
1256,3220
1257,3221
1258,3223
1259,3225
1260,3226
1261,3227
1262,3237
1263,3238
1264,3239
1265,3240
1266,3241
1267,3242
1268,3243
1269,3244
1270,3245
1271,3246
1272,3247
1273,3248
1274,3249
1275,3250
1276,3251
1277,3252
1278,3253
1279,3254
1280,3255
1281,3256
1282,3257
1283,3258
1284,3259
1285,3260
1286,3261
1287,3262
1288,3263
1289,3264
1290,3265
1291,3266
1292,3267
1293,3268
1294,3269
1295,3270
1296,3271
1297,3272
1298,3273
1299,3274
1300,3275
1301,3276
1302,3277
1303,3278
1304,3279
1305,3280
1306,3281
1307,3282
1308,3283
1309,3284
1310,3285
1311,3286
1312,3287
1313,3288
1314,3289
1315,3290
1316,3291
1317,3292
1318,3293
1319,3294
1320,3295
1321,3296
1322,3297
1323,3298
1324,3299
1325,3300
1326,3301
1327,3302
1328,3303
1329,3304
1330,3305
1331,3306
1332,3307
1333,3308
1334,3309
1335,3310
1336,3311
1337,3312
1338,3313
1339,3314
1340,3315
1341,3316
1342,3317
1343,3318
1344,3319
1345,3320
1346,3321
1347,3322
1348,3323
1349,3324
1350,3325
1351,3326
1352,3327
1353,3328
1354,3329
1355,3330
1356,3331
1357,3332
1358,3333
1359,3334
1360,3335
1361,3336
1362,3337
1363,3338
1364,3340
1365,3341
1366,3342
1367,3343
1368,3344
1369,3345
1370,3346
1371,3347
1372,3348
1373,3349
1374,3350
1375,3351
1376,3352
1377,3355
1378,3359
1379,3360
1380,3361
1381,3362
1382,3363
1383,3364
1384,3365
1385,3366
1386,3367
1387,3368
1388,3369
1389,3370
1390,3371
1391,3372
1392,3373
1393,3374
1394,3375
1395,3376
1396,3377
1397,3378
1398,3379
1399,3380
1400,3381
1401,3382
1402,3383
1403,3384
1404,3385
1405,3386
1406,3387
1407,3388
1408,3389
1409,3390
1410,3391
1411,3392
1412,3393
1413,3394
1414,3395
1415,3396
1416,3397
1417,3398
1418,3399
1419,3400
1420,3401
1421,3402
1422,3403
1423,3404
1424,3405
1425,3406
1426,3407
1427,3408
1428,3409
1429,3410
1430,3411
1431,3412
1432,3413
1433,3414
1434,3415
1435,3416
1436,3417
1437,3418
1438,3419
1439,3420
1440,3421
1441,3422
1442,3423
1443,3424
1444,3425
1445,3426
1446,3427
1447,3428
1448,3429
1449,3431
1450,3432
1451,3433
1452,3436
1453,3437
1454,3438
1455,3439
1456,3440
1457,3441
1458,3442
1459,3443
1460,3444
1461,3445
1462,3446
1463,3447
1464,3448
1465,3449
1466,3450
1467,3451
1468,3452
1469,3453
1470,3454
1471,3455
1472,3456
1473,3457
1474,3458
1475,3459
1476,3460
1477,3461
1478,3462
1479,3463
1480,3464
1481,3465
1482,3466
1483,3467
1484,3468
1485,3469
1486,3470
1487,3471
1488,3472
1489,3473
1490,3474
1491,3475
1492,3476
1493,3477
1494,3478
1495,3479
1496,3480
1497,3481
1498,3482
1499,3483
1500,3484
1501,3485
1502,3486
1503,3487
1504,3488
1505,3489
1506,3490
1507,3491
1508,3492
1509,3493
1510,3494
1511,3495
1512,3496
1513,3497
1514,3498
1515,3499
1516,3500
1517,3501
1518,3502
1519,3503
1520,3504
1521,3505
1522,3506
1523,3507
1524,3508
1525,3509
1526,3512
1527,3513
1528,3514
1529,3516
1530,3517
1531,3518
1532,3519
1533,3520
1534,3521
1535,3522
1536,3523
1537,3524
1538,3525
1539,3526
1540,3527
1541,3528
1542,3529
1543,3530
1544,3531
1545,3532
1546,3533
1547,3534
1548,3535
1549,3536
1550,3537
1551,3538
1552,3539
1553,3540
1554,3541
1555,3542
1556,3543
1557,3544
1558,3545
1559,3546
1560,3547
1561,3548
1562,3549
1563,3550
1564,3551
1565,3552
1566,3553
1567,3554
1568,3555
1569,3556
1570,3557
1571,3558
1572,3559
1573,3560
1574,3561
1575,3562
1576,3563
1577,3564
1578,3565
1579,3566
1580,3567
1581,3568
1582,3569
1583,3570
1584,3571
1585,3572
1586,3573
1587,3574
1588,3575
1589,3576
1590,3577
1591,3578
1592,3579
1593,3580
1594,3581
1595,3582
1596,3583
1597,3584
1598,3585
1599,3586
1600,3587
1601,3588
1602,3589
1603,3590
1604,3591
1605,3592
1606,3593
1607,3594
1608,3595
1609,3596
1610,3597
1611,3598
1612,3599
1613,3600
1614,3601
1615,3602
1616,3603
1617,3604
1618,3605
1619,3606
1620,3607
1621,3608
1622,3609
1623,3610
1624,3611
1625,3612
1626,3613
1627,3614
1628,3615
1629,3616
1630,3617
1631,3618
1632,3619
1633,3620
1634,3621
1635,3622
1636,3623
1637,3624
1638,3625
1639,3626
1640,3627
1641,3628
1642,3629
1643,3630
1644,3631
1645,3632
1646,3633
1647,3634
1648,3635
1649,3636
1650,3637
1651,3638
1652,3639
1653,3640
1654,3641
1655,3642
1656,3643
1657,3644
1658,3645
1659,3646
1660,3647
1661,3648
1662,3649
1663,3650
1664,3651
1665,3652
1666,3653
1667,990
1668,991
1669,992
1670,993
1671,994
1672,995
1673,996
1674,997
1675,998
1676,999
