izumo1	CLINGEN:CXXX~No diseases associated
LOC100690654	CLINGEN:CXXX~No diseases associated
jade2	CLINGEN:CXXX~No diseases associated
jade3	CLINGEN:CXXX~No diseases associated
jag1	CLINGEN:CXXX~No diseases associated
LOC100710579	CLINGEN:CXXX~No diseases associated
LOC100709086	CLINGEN:CXXX~No diseases associated
jak1	CLINGEN:CXXX~No diseases associated
LOC100710044	CLINGEN:CXXX~No diseases associated
LOC100704264	CLINGEN:CXXX~No diseases associated
LOC100711386	CLINGEN:CXXX~No diseases associated
jakmip3	CLINGEN:CXXX~No diseases associated
jam2	CLINGEN:CXXX~No diseases associated
LOC100706563	CLINGEN:CXXX~No diseases associated
jarid2	CLINGEN:CXXX~No diseases associated
LOC100691134	CLINGEN:CXXX~No diseases associated
LOC102080255	CLINGEN:CXXX~No diseases associated
LOC100712416	CLINGEN:CXXX~No diseases associated
jkamp	CLINGEN:CXXX~No diseases associated
jmjd1c	CLINGEN:CXXX~No diseases associated
jmjd4	CLINGEN:CXXX~No diseases associated
jmjd6	CLINGEN:CXXX~No diseases associated
jmjd7	CLINGEN:CXXX~No diseases associated
jmjd8	CLINGEN:CXXX~No diseases associated
LOC100704031	CLINGEN:CXXX~No diseases associated
josd1	CLINGEN:CXXX~No diseases associated
josd2	CLINGEN:CXXX~No diseases associated
LOC100706964	CLINGEN:CXXX~No diseases associated
LOC100696591	CLINGEN:CXXX~No diseases associated
jph1	CLINGEN:CXXX~No diseases associated
jpt2	CLINGEN:CXXX~No diseases associated
jtb	CLINGEN:CXXX~No diseases associated
LOC100703685	CLINGEN:CXXX~No diseases associated
LOC100707881	CLINGEN:CXXX~No diseases associated
jund	CLINGEN:CXXX~No diseases associated
LOC100707214	CLINGEN:CXXX~No diseases associated
kank1	CLINGEN:CXXX~No diseases associated
kank2	CLINGEN:CXXX~No diseases associated
kank3	CLINGEN:CXXX~No diseases associated
kank4	CLINGEN:CXXX~No diseases associated
kansl1l	CLINGEN:CXXX~No diseases associated
kansl2	CLINGEN:CXXX~No diseases associated
kansl3	CLINGEN:CXXX~No diseases associated
kat2a	CLINGEN:CXXX~No diseases associated
LOC100700997	CLINGEN:CXXX~No diseases associated
LOC100708172	CLINGEN:CXXX~No diseases associated
LOC100702251	CLINGEN:CXXX~No diseases associated
LOC100711713	CLINGEN:CXXX~No diseases associated
kat8	CLINGEN:CXXX~No diseases associated
kat14	CLINGEN:CXXX~No diseases associated
katna1	CLINGEN:CXXX~No diseases associated
LOC100697358	CLINGEN:CXXX~No diseases associated
LOC100693338	CLINGEN:CXXX~No diseases associated
katnb1	CLINGEN:CXXX~No diseases associated
katnbl1	CLINGEN:CXXX~No diseases associated
kiaa0556	CLINGEN:CXXX~No diseases associated
LOC102076518	CLINGEN:CXXX~No diseases associated
kbtbd2	CLINGEN:CXXX~No diseases associated
kbtbd3	CLINGEN:CXXX~No diseases associated
kbtbd4	CLINGEN:CXXX~No diseases associated
kbtbd7	CLINGEN:CXXX~No diseases associated
kbtbd8	CLINGEN:CXXX~No diseases associated
kbtbd11	CLINGEN:CXXX~No diseases associated
kbtbd12	CLINGEN:CXXX~No diseases associated
kbtbd13	CLINGEN:CXXX~No diseases associated
kcmf1	CLINGEN:CXXX~No diseases associated
LOC100706932	CLINGEN:CXXX~No diseases associated
LOC100696652	CLINGEN:CXXX~No diseases associated
LOC100696388	CLINGEN:CXXX~No diseases associated
LOC100696994	CLINGEN:CXXX~No diseases associated
LOC100696918	CLINGEN:CXXX~No diseases associated
kcnab1	CLINGEN:CXXX~No diseases associated
LOC100709904	CLINGEN:CXXX~No diseases associated
LOC100693698	CLINGEN:CXXX~No diseases associated
LOC100703625	CLINGEN:CXXX~No diseases associated
LOC100701993	CLINGEN:CXXX~No diseases associated
kcnc1	CLINGEN:CXXX~No diseases associated
kcnc2	CLINGEN:CXXX~No diseases associated
kcnc4	CLINGEN:CXXX~No diseases associated
kcnd1	CLINGEN:CXXX~No diseases associated
LOC100700816	CLINGEN:CXXX~No diseases associated
kcne4	CLINGEN:CXXX~No diseases associated
LOC100700603	CLINGEN:CXXX~No diseases associated
kcng1	CLINGEN:CXXX~No diseases associated
LOC100701631	CLINGEN:CXXX~No diseases associated
LOC100696518	CLINGEN:CXXX~No diseases associated
LOC100690615	CLINGEN:CXXX~No diseases associated
LOC100702324	CLINGEN:CXXX~No diseases associated
kcnh4	CLINGEN:CXXX~No diseases associated
LOC100711396	CLINGEN:CXXX~No diseases associated
LOC100702614	CLINGEN:CXXX~No diseases associated
kcnh8	CLINGEN:CXXX~No diseases associated
kcnip1	CLINGEN:CXXX~No diseases associated
LOC100697187	CLINGEN:CXXX~No diseases associated
LOC100693546	CLINGEN:CXXX~No diseases associated
LOC100711851	CLINGEN:CXXX~No diseases associated
LOC100709539	CLINGEN:CXXX~No diseases associated
LOC100711670	CLINGEN:CXXX~No diseases associated
kcnj3	CLINGEN:CXXX~No diseases associated
LOC100710503	CLINGEN:CXXX~No diseases associated
kcnj5	CLINGEN:CXXX~No diseases associated
kcnj6	CLINGEN:CXXX~No diseases associated
LOC100704256	CLINGEN:CXXX~No diseases associated
LOC100694690	CLINGEN:CXXX~No diseases associated
kcnj11	CLINGEN:CXXX~No diseases associated
kir7.1	CLINGEN:CXXX~No diseases associated
LOC100690126	CLINGEN:CXXX~No diseases associated
kcnj15	CLINGEN:CXXX~No diseases associated
LOC100711397	CLINGEN:CXXX~No diseases associated
LOC100704373	CLINGEN:CXXX~No diseases associated
kcnk1	CLINGEN:CXXX~No diseases associated
LOC100699231	CLINGEN:CXXX~No diseases associated
kcnk3	CLINGEN:CXXX~No diseases associated
LOC106098186	CLINGEN:CXXX~No diseases associated
LOC100702571	CLINGEN:CXXX~No diseases associated
kcnk6	CLINGEN:CXXX~No diseases associated
LOC100690145	CLINGEN:CXXX~No diseases associated
LOC100699239	CLINGEN:CXXX~No diseases associated
kcnk12	CLINGEN:CXXX~No diseases associated
kcnk13	CLINGEN:CXXX~No diseases associated
LOC100705223	CLINGEN:CXXX~No diseases associated
kcnk18	CLINGEN:CXXX~No diseases associated
kcnma1	CLINGEN:CXXX~No diseases associated
LOC100705845	CLINGEN:CXXX~No diseases associated
kcnmb4	CLINGEN:CXXX~No diseases associated
LOC100703448	CLINGEN:CXXX~No diseases associated
LOC100704922	CLINGEN:CXXX~No diseases associated
LOC100701336	CLINGEN:CXXX~No diseases associated
kcnq3	CLINGEN:CXXX~No diseases associated
LOC100711684	CLINGEN:CXXX~No diseases associated
LOC100703363	CLINGEN:CXXX~No diseases associated
kcns2	CLINGEN:CXXX~No diseases associated
kcns3	CLINGEN:CXXX~No diseases associated
kcnv1	CLINGEN:CXXX~No diseases associated
LOC100702093	CLINGEN:CXXX~No diseases associated
kcp	CLINGEN:CXXX~No diseases associated
kctd1	CLINGEN:CXXX~No diseases associated
kctd2	CLINGEN:CXXX~No diseases associated
kctd3	CLINGEN:CXXX~No diseases associated
kctd4	CLINGEN:CXXX~No diseases associated
kctd5	CLINGEN:CXXX~No diseases associated
kctd6	CLINGEN:CXXX~No diseases associated
kctd7	CLINGEN:CXXX~No diseases associated
LOC100691938	CLINGEN:CXXX~No diseases associated
kctd10	CLINGEN:CXXX~No diseases associated
kctd12	CLINGEN:CXXX~No diseases associated
kctd14	CLINGEN:CXXX~No diseases associated
kctd15	CLINGEN:CXXX~No diseases associated
LOC100701092	CLINGEN:CXXX~No diseases associated
LOC100710456	CLINGEN:CXXX~No diseases associated
kdelr3	CLINGEN:CXXX~No diseases associated
kdf1	CLINGEN:CXXX~No diseases associated
kdm1a	CLINGEN:CXXX~No diseases associated
kdm1b	CLINGEN:CXXX~No diseases associated
kdm2a	CLINGEN:CXXX~No diseases associated
LOC100691565	CLINGEN:CXXX~No diseases associated
kdm3b	CLINGEN:CXXX~No diseases associated
kdm4a	CLINGEN:CXXX~No diseases associated
LOC100703178	CLINGEN:CXXX~No diseases associated
LOC100707211	CLINGEN:CXXX~No diseases associated
kdm5a	CLINGEN:CXXX~No diseases associated
LOC100712531	CLINGEN:CXXX~No diseases associated
kdm6a	CLINGEN:CXXX~No diseases associated
LOC100699848	CLINGEN:CXXX~No diseases associated
kdm8	CLINGEN:CXXX~No diseases associated
kdr	CLINGEN:CXXX~No diseases associated
kdsr	CLINGEN:CXXX~No diseases associated
keap1	CLINGEN:CXXX~No diseases associated
kera	CLINGEN:CXXX~No diseases associated
khdc4	CLINGEN:CXXX~No diseases associated
LOC100710770	CLINGEN:CXXX~No diseases associated
khdrbs2	CLINGEN:CXXX~No diseases associated
khdrbs3	CLINGEN:CXXX~No diseases associated
khk	CLINGEN:CXXX~No diseases associated
khsrp	CLINGEN:CXXX~No diseases associated
kiaa0040	CLINGEN:CXXX~No diseases associated
kiaa0232	CLINGEN:CXXX~No diseases associated
LOC102077381	CLINGEN:CXXX~No diseases associated
kiaa0319l	CLINGEN:CXXX~No diseases associated
kiaa0513	CLINGEN:CXXX~No diseases associated
kiaa0586	CLINGEN:CXXX~No diseases associated
kiaa0753	CLINGEN:CXXX~No diseases associated
kiaa0825	CLINGEN:CXXX~No diseases associated
kiaa0930	CLINGEN:CXXX~No diseases associated
kiaa1143	CLINGEN:CXXX~No diseases associated
LOC100692923	CLINGEN:CXXX~No diseases associated
kiaa1328	CLINGEN:CXXX~No diseases associated
LOC102078735	CLINGEN:CXXX~No diseases associated
kiaa1958	CLINGEN:CXXX~No diseases associated
kiaa2013	CLINGEN:CXXX~No diseases associated
LOC100700010	CLINGEN:CXXX~No diseases associated
LOC100706439	CLINGEN:CXXX~No diseases associated
LOC100692292	CLINGEN:CXXX~No diseases associated
LOC100693211	CLINGEN:CXXX~No diseases associated
kif3a	CLINGEN:CXXX~No diseases associated
kif3b	CLINGEN:CXXX~No diseases associated
kif3c	CLINGEN:CXXX~No diseases associated
kif4a	CLINGEN:CXXX~No diseases associated
LOC100691451	CLINGEN:CXXX~No diseases associated
LOC100706139	CLINGEN:CXXX~No diseases associated
LOC100710319	CLINGEN:CXXX~No diseases associated
kif6	CLINGEN:CXXX~No diseases associated
kif7	CLINGEN:CXXX~No diseases associated
kif11	CLINGEN:CXXX~No diseases associated
kif13a	CLINGEN:CXXX~No diseases associated
LOC100711011	CLINGEN:CXXX~No diseases associated
kif14	CLINGEN:CXXX~No diseases associated
kif15	CLINGEN:CXXX~No diseases associated
kif16b	CLINGEN:CXXX~No diseases associated
kif18a	CLINGEN:CXXX~No diseases associated
kif19	CLINGEN:CXXX~No diseases associated
kif20a	CLINGEN:CXXX~No diseases associated
LOC100692380	CLINGEN:CXXX~No diseases associated
kif21b	CLINGEN:CXXX~No diseases associated
kif22	CLINGEN:CXXX~No diseases associated
LOC100708956	CLINGEN:CXXX~No diseases associated
LOC100703631	CLINGEN:CXXX~No diseases associated
kif26a	CLINGEN:CXXX~No diseases associated
kif26b	CLINGEN:CXXX~No diseases associated
LOC112841721	CLINGEN:CXXX~No diseases associated
kif1bp	CLINGEN:CXXX~No diseases associated
LOC100707121	CLINGEN:CXXX~No diseases associated
LOC100711955	CLINGEN:CXXX~No diseases associated
kifc3	CLINGEN:CXXX~No diseases associated
kin	CLINGEN:CXXX~No diseases associated
LOC100705859	CLINGEN:CXXX~No diseases associated
kirrel2	CLINGEN:CXXX~No diseases associated
kiz	CLINGEN:CXXX~No diseases associated
kl	CLINGEN:CXXX~No diseases associated
klb	CLINGEN:CXXX~No diseases associated
klc1	CLINGEN:CXXX~No diseases associated
klc2	CLINGEN:CXXX~No diseases associated
LOC100706691	CLINGEN:CXXX~No diseases associated
klf4	CLINGEN:CXXX~No diseases associated
LOC100707469	CLINGEN:CXXX~No diseases associated
klf7	CLINGEN:CXXX~No diseases associated
LOC100704719	CLINGEN:CXXX~No diseases associated
klf9	CLINGEN:CXXX~No diseases associated
LOC100691904	CLINGEN:CXXX~No diseases associated
klf12	CLINGEN:CXXX~No diseases associated
klf15	CLINGEN:CXXX~No diseases associated
LOC100692800	CLINGEN:CXXX~No diseases associated
LOC100701424	CLINGEN:CXXX~No diseases associated
LOC100701695	CLINGEN:CXXX~No diseases associated
klhdc3	CLINGEN:CXXX~No diseases associated
klhdc4	CLINGEN:CXXX~No diseases associated
LOC100711205	CLINGEN:CXXX~No diseases associated
LOC100693227	CLINGEN:CXXX~No diseases associated
klhl2	CLINGEN:CXXX~No diseases associated
klhl3	CLINGEN:CXXX~No diseases associated
LOC100697681	CLINGEN:CXXX~No diseases associated
klhl5	CLINGEN:CXXX~No diseases associated
klhl6	CLINGEN:CXXX~No diseases associated
LOC100702314	CLINGEN:CXXX~No diseases associated
klhl8	CLINGEN:CXXX~No diseases associated
LOC100709520	CLINGEN:CXXX~No diseases associated
klhl11	CLINGEN:CXXX~No diseases associated
klhl12	CLINGEN:CXXX~No diseases associated
LOC100692078	CLINGEN:CXXX~No diseases associated
klhl14	CLINGEN:CXXX~No diseases associated
klhl15	CLINGEN:CXXX~No diseases associated
klhl17	CLINGEN:CXXX~No diseases associated
klhl18	CLINGEN:CXXX~No diseases associated
klhl20	CLINGEN:CXXX~No diseases associated
klhl21	CLINGEN:CXXX~No diseases associated
klhl22	CLINGEN:CXXX~No diseases associated
klhl23	CLINGEN:CXXX~No diseases associated
LOC100689762	CLINGEN:CXXX~No diseases associated
klhl26	CLINGEN:CXXX~No diseases associated
klhl28	CLINGEN:CXXX~No diseases associated
klhl29	CLINGEN:CXXX~No diseases associated
klhl30	CLINGEN:CXXX~No diseases associated
klhl31	CLINGEN:CXXX~No diseases associated
klhl32	CLINGEN:CXXX~No diseases associated
klhl34	CLINGEN:CXXX~No diseases associated
klhl36	CLINGEN:CXXX~No diseases associated
LOC100706111	CLINGEN:CXXX~No diseases associated
klhl42	CLINGEN:CXXX~No diseases associated
LOC100704957	CLINGEN:CXXX~No diseases associated
kmo	CLINGEN:CXXX~No diseases associated
kmt2a	CLINGEN:CXXX~No diseases associated
kmt2b	CLINGEN:CXXX~No diseases associated
kmt2e	CLINGEN:CXXX~No diseases associated
kmt5a	CLINGEN:CXXX~No diseases associated
kmt5b	CLINGEN:CXXX~No diseases associated
kncn	CLINGEN:CXXX~No diseases associated
kndc1	CLINGEN:CXXX~No diseases associated
knl1	CLINGEN:CXXX~No diseases associated
LOC100711112	CLINGEN:CXXX~No diseases associated
kntc1	CLINGEN:CXXX~No diseases associated
kpna1	CLINGEN:CXXX~No diseases associated
LOC100534527	CLINGEN:CXXX~No diseases associated
kpna3	CLINGEN:CXXX~No diseases associated
kpna4	CLINGEN:CXXX~No diseases associated
kpna5	CLINGEN:CXXX~No diseases associated
kpna6	CLINGEN:CXXX~No diseases associated
LOC100696635	CLINGEN:CXXX~No diseases associated
kpnb1	CLINGEN:CXXX~No diseases associated
kptn	CLINGEN:CXXX~No diseases associated
kremen1	CLINGEN:CXXX~No diseases associated
kri1	CLINGEN:CXXX~No diseases associated
krit1	CLINGEN:CXXX~No diseases associated
krr1	CLINGEN:CXXX~No diseases associated
krt222	CLINGEN:CXXX~No diseases associated
krtcap2	CLINGEN:CXXX~No diseases associated
LOC100702754	CLINGEN:CXXX~No diseases associated
LOC100703633	CLINGEN:CXXX~No diseases associated
ksr2	CLINGEN:CXXX~No diseases associated
kti12	CLINGEN:CXXX~No diseases associated
ktn1	CLINGEN:CXXX~No diseases associated
kxd1	CLINGEN:CXXX~No diseases associated
ky	CLINGEN:CXXX~No diseases associated
kyat3	CLINGEN:CXXX~No diseases associated
kynu	CLINGEN:CXXX~No diseases associated
l2hgdh	CLINGEN:CXXX~No diseases associated
l3hypdh	CLINGEN:CXXX~No diseases associated
LOC100700334	CLINGEN:CXXX~No diseases associated
lacc1	CLINGEN:CXXX~No diseases associated
lactb	CLINGEN:CXXX~No diseases associated
lactb2	CLINGEN:CXXX~No diseases associated
lactbl1	CLINGEN:CXXX~No diseases associated
lad1	CLINGEN:CXXX~No diseases associated
lage3	CLINGEN:CXXX~No diseases associated
lama1	CLINGEN:CXXX~No diseases associated
lama2	CLINGEN:CXXX~No diseases associated
lama4	CLINGEN:CXXX~No diseases associated
lama5	CLINGEN:CXXX~No diseases associated
LOC100706244	CLINGEN:CXXX~No diseases associated
lamc1	CLINGEN:CXXX~No diseases associated
lamp1	CLINGEN:CXXX~No diseases associated
lamp3	CLINGEN:CXXX~No diseases associated
lamp5	CLINGEN:CXXX~No diseases associated
lamtor1	CLINGEN:CXXX~No diseases associated
lamtor2	CLINGEN:CXXX~No diseases associated
LOC106096937	CLINGEN:CXXX~No diseases associated
lamtor4	CLINGEN:CXXX~No diseases associated
lamtor5	CLINGEN:CXXX~No diseases associated
lancl1	CLINGEN:CXXX~No diseases associated
lancl2	CLINGEN:CXXX~No diseases associated
lancl3	CLINGEN:CXXX~No diseases associated
lap3	CLINGEN:CXXX~No diseases associated
laptm4a	CLINGEN:CXXX~No diseases associated
laptm4b	CLINGEN:CXXX~No diseases associated
LOC100696542	CLINGEN:CXXX~No diseases associated
LOC100690862	CLINGEN:CXXX~No diseases associated
larp1	CLINGEN:CXXX~No diseases associated
LOC100690925	CLINGEN:CXXX~No diseases associated
larp4	CLINGEN:CXXX~No diseases associated
larp4b	CLINGEN:CXXX~No diseases associated
LOC100693209	CLINGEN:CXXX~No diseases associated
larp7	CLINGEN:CXXX~No diseases associated
lars	CLINGEN:CXXX~No diseases associated
LOC100700944	CLINGEN:CXXX~No diseases associated
lasp1	CLINGEN:CXXX~No diseases associated
lats1	CLINGEN:CXXX~No diseases associated
lats2	CLINGEN:CXXX~No diseases associated
layn	CLINGEN:CXXX~No diseases associated
lbh	CLINGEN:CXXX~No diseases associated
LOC100694231	CLINGEN:CXXX~No diseases associated
LOC102079881	CLINGEN:CXXX~No diseases associated
lcat	CLINGEN:CXXX~No diseases associated
lclat1	CLINGEN:CXXX~No diseases associated
lcmt1	CLINGEN:CXXX~No diseases associated
lcmt2	CLINGEN:CXXX~No diseases associated
LOC100712094	CLINGEN:CXXX~No diseases associated
LOC100705619	CLINGEN:CXXX~No diseases associated
lcorl	CLINGEN:CXXX~No diseases associated
LOC102082791	CLINGEN:CXXX~No diseases associated
LOC102080755	CLINGEN:CXXX~No diseases associated
LOC100693012	CLINGEN:CXXX~No diseases associated
ldah	CLINGEN:CXXX~No diseases associated
LOC100706951	CLINGEN:CXXX~No diseases associated
LOC100696318	CLINGEN:CXXX~No diseases associated
LOC100702713	CLINGEN:CXXX~No diseases associated
ldhd	CLINGEN:CXXX~No diseases associated
ldlr	CLINGEN:CXXX~No diseases associated
ldlrad2	CLINGEN:CXXX~No diseases associated
ldlrad3	CLINGEN:CXXX~No diseases associated
ldlrad4	CLINGEN:CXXX~No diseases associated
ldlrap1	CLINGEN:CXXX~No diseases associated
lef1	CLINGEN:CXXX~No diseases associated
LOC100695903	CLINGEN:CXXX~No diseases associated
lekr1	CLINGEN:CXXX~No diseases associated
lemd3	CLINGEN:CXXX~No diseases associated
lenep	CLINGEN:CXXX~No diseases associated
leng1	CLINGEN:CXXX~No diseases associated
leng8	CLINGEN:CXXX~No diseases associated
leng9	CLINGEN:CXXX~No diseases associated
leo1	CLINGEN:CXXX~No diseases associated
lepr	CLINGEN:CXXX~No diseases associated
leprot	CLINGEN:CXXX~No diseases associated
leprotl1	CLINGEN:CXXX~No diseases associated
letm1	CLINGEN:CXXX~No diseases associated
letm2	CLINGEN:CXXX~No diseases associated
letmd1	CLINGEN:CXXX~No diseases associated
LOC100707701	CLINGEN:CXXX~No diseases associated
LOC100707489	CLINGEN:CXXX~No diseases associated
LOC100695382	CLINGEN:CXXX~No diseases associated
LOC100706816	CLINGEN:CXXX~No diseases associated
lgals8	CLINGEN:CXXX~No diseases associated
LOC100702318	CLINGEN:CXXX~No diseases associated
LOC100712447	CLINGEN:CXXX~No diseases associated
LOC100691835	CLINGEN:CXXX~No diseases associated
lgi3	CLINGEN:CXXX~No diseases associated
lgmn	CLINGEN:CXXX~No diseases associated
lgr4	CLINGEN:CXXX~No diseases associated
lgr5	CLINGEN:CXXX~No diseases associated
lgr6	CLINGEN:CXXX~No diseases associated
lgsn	CLINGEN:CXXX~No diseases associated
gth-rii	CLINGEN:CXXX~No diseases associated
lhfpl2	CLINGEN:CXXX~No diseases associated
LOC109194158	CLINGEN:CXXX~No diseases associated
lhfpl4	CLINGEN:CXXX~No diseases associated
lhfpl6	CLINGEN:CXXX~No diseases associated
lhpp	CLINGEN:CXXX~No diseases associated
lhx2	CLINGEN:CXXX~No diseases associated
lhx3	CLINGEN:CXXX~No diseases associated
lhx4	CLINGEN:CXXX~No diseases associated
lhx5	CLINGEN:CXXX~No diseases associated
lhx6	CLINGEN:CXXX~No diseases associated
LOC100690053	CLINGEN:CXXX~No diseases associated
lhx9	CLINGEN:CXXX~No diseases associated
lias	CLINGEN:CXXX~No diseases associated
lig1	CLINGEN:CXXX~No diseases associated
lig3	CLINGEN:CXXX~No diseases associated
lig4	CLINGEN:CXXX~No diseases associated
LOC100700184	CLINGEN:CXXX~No diseases associated
lima1	CLINGEN:CXXX~No diseases associated
LOC100701197	CLINGEN:CXXX~No diseases associated
limd1	CLINGEN:CXXX~No diseases associated
limd2	CLINGEN:CXXX~No diseases associated
LOC102079641	CLINGEN:CXXX~No diseases associated
LOC100704692	CLINGEN:CXXX~No diseases associated
limk2	CLINGEN:CXXX~No diseases associated
LOC100698578	CLINGEN:CXXX~No diseases associated
lin7a	CLINGEN:CXXX~No diseases associated
lin7b	CLINGEN:CXXX~No diseases associated
lin7c	CLINGEN:CXXX~No diseases associated
lin9	CLINGEN:CXXX~No diseases associated
LOC100692547	CLINGEN:CXXX~No diseases associated
lin28b	CLINGEN:CXXX~No diseases associated
lin37	CLINGEN:CXXX~No diseases associated
lin52	CLINGEN:CXXX~No diseases associated
lin54	CLINGEN:CXXX~No diseases associated
LOC100703008	CLINGEN:CXXX~No diseases associated
lingo2	CLINGEN:CXXX~No diseases associated
lingo3	CLINGEN:CXXX~No diseases associated
lins1	CLINGEN:CXXX~No diseases associated
lipc	CLINGEN:CXXX~No diseases associated
lipe	CLINGEN:CXXX~No diseases associated
LOC100710519	CLINGEN:CXXX~No diseases associated
LOC100709067	CLINGEN:CXXX~No diseases associated
LOC100690410	CLINGEN:CXXX~No diseases associated
lipt1	CLINGEN:CXXX~No diseases associated
lipt2	CLINGEN:CXXX~No diseases associated
lix1l	CLINGEN:CXXX~No diseases associated
llgl1	CLINGEN:CXXX~No diseases associated
llgl2	CLINGEN:CXXX~No diseases associated
llph	CLINGEN:CXXX~No diseases associated
lman2	CLINGEN:CXXX~No diseases associated
LOC100701135	CLINGEN:CXXX~No diseases associated
lmbr1	CLINGEN:CXXX~No diseases associated
lmbr1l	CLINGEN:CXXX~No diseases associated
lmbrd1	CLINGEN:CXXX~No diseases associated
LOC100699245	CLINGEN:CXXX~No diseases associated
lmcd1	CLINGEN:CXXX~No diseases associated
lmf1	CLINGEN:CXXX~No diseases associated
lmln	CLINGEN:CXXX~No diseases associated
lmna	CLINGEN:CXXX~No diseases associated
lmnb2	CLINGEN:CXXX~No diseases associated
LOC100695017	CLINGEN:CXXX~No diseases associated
lmo2	CLINGEN:CXXX~No diseases associated
lmo3	CLINGEN:CXXX~No diseases associated
lmo4	CLINGEN:CXXX~No diseases associated
lmod1	CLINGEN:CXXX~No diseases associated
lmod2	CLINGEN:CXXX~No diseases associated
lmtk2	CLINGEN:CXXX~No diseases associated
LOC102076966	CLINGEN:CXXX~No diseases associated
LOC100696266	CLINGEN:CXXX~No diseases associated
LOC102079807	CLINGEN:CXXX~No diseases associated
lnpep	CLINGEN:CXXX~No diseases associated
lnpk	CLINGEN:CXXX~No diseases associated
lnx1	CLINGEN:CXXX~No diseases associated
lnx2	CLINGEN:CXXX~No diseases associated
lonp1	CLINGEN:CXXX~No diseases associated
lonp2	CLINGEN:CXXX~No diseases associated
lonrf1	CLINGEN:CXXX~No diseases associated
lonrf2	CLINGEN:CXXX~No diseases associated
lonrf3	CLINGEN:CXXX~No diseases associated
LOC100705642	CLINGEN:CXXX~No diseases associated
LOC100705741	CLINGEN:CXXX~No diseases associated
loxl3	CLINGEN:CXXX~No diseases associated
LOC100703749	CLINGEN:CXXX~No diseases associated
lpar1	CLINGEN:CXXX~No diseases associated
LOC100695639	CLINGEN:CXXX~No diseases associated
lpar3	CLINGEN:CXXX~No diseases associated
lpar4	CLINGEN:CXXX~No diseases associated
LOC100697641	CLINGEN:CXXX~No diseases associated
LOC102076492	CLINGEN:CXXX~No diseases associated
LOC100699650	CLINGEN:CXXX~No diseases associated
lpcat2	CLINGEN:CXXX~No diseases associated
lpcat3	CLINGEN:CXXX~No diseases associated
LOC100693120	CLINGEN:CXXX~No diseases associated
lpgat1	CLINGEN:CXXX~No diseases associated
LOC100711622	CLINGEN:CXXX~No diseases associated
LOC100697401	CLINGEN:CXXX~No diseases associated
lpl	CLINGEN:CXXX~No diseases associated
fam84a	CLINGEN:CXXX~No diseases associated
lrba	CLINGEN:CXXX~No diseases associated
lrch1	CLINGEN:CXXX~No diseases associated
lrch2	CLINGEN:CXXX~No diseases associated
lrch3	CLINGEN:CXXX~No diseases associated
lrfn1	CLINGEN:CXXX~No diseases associated
LOC100711379	CLINGEN:CXXX~No diseases associated
LOC100696252	CLINGEN:CXXX~No diseases associated
lrfn5	CLINGEN:CXXX~No diseases associated
lrguk	CLINGEN:CXXX~No diseases associated
lrif1	CLINGEN:CXXX~No diseases associated
lrig1	CLINGEN:CXXX~No diseases associated
lrig2	CLINGEN:CXXX~No diseases associated
lrig3	CLINGEN:CXXX~No diseases associated
lrit1	CLINGEN:CXXX~No diseases associated
LOC100701077	CLINGEN:CXXX~No diseases associated
LOC100696521	CLINGEN:CXXX~No diseases associated
lrmda	CLINGEN:CXXX~No diseases associated
lrp1b	CLINGEN:CXXX~No diseases associated
lrp2	CLINGEN:CXXX~No diseases associated
lrp3	CLINGEN:CXXX~No diseases associated
lrp4	CLINGEN:CXXX~No diseases associated
lrp5	CLINGEN:CXXX~No diseases associated
LOC100705426	CLINGEN:CXXX~No diseases associated
LOC100712136	CLINGEN:CXXX~No diseases associated
lrp10	CLINGEN:CXXX~No diseases associated
lrp11	CLINGEN:CXXX~No diseases associated
lrp12	CLINGEN:CXXX~No diseases associated
lrr1	CLINGEN:CXXX~No diseases associated
lrrc1	CLINGEN:CXXX~No diseases associated
lrrc2	CLINGEN:CXXX~No diseases associated
lrrc3b	CLINGEN:CXXX~No diseases associated
LOC100706806	CLINGEN:CXXX~No diseases associated
lrrc4	CLINGEN:CXXX~No diseases associated
lrrc4b	CLINGEN:CXXX~No diseases associated
LOC100704093	CLINGEN:CXXX~No diseases associated
lrrc7	CLINGEN:CXXX~No diseases associated
lrrc8a	CLINGEN:CXXX~No diseases associated
lrrc10b	CLINGEN:CXXX~No diseases associated
LOC112841637	CLINGEN:CXXX~No diseases associated
LOC100710258	CLINGEN:CXXX~No diseases associated
LOC109197803	CLINGEN:CXXX~No diseases associated
lrrc20	CLINGEN:CXXX~No diseases associated
LOC100708271	CLINGEN:CXXX~No diseases associated
lrrc27	CLINGEN:CXXX~No diseases associated
lrrc28	CLINGEN:CXXX~No diseases associated
LOC102080528	CLINGEN:CXXX~No diseases associated
LOC100708733	CLINGEN:CXXX~No diseases associated
LOC100692025	CLINGEN:CXXX~No diseases associated
lrrc39	CLINGEN:CXXX~No diseases associated
lrrc40	CLINGEN:CXXX~No diseases associated
lrrc42	CLINGEN:CXXX~No diseases associated
lrrc45	CLINGEN:CXXX~No diseases associated
lrrc47	CLINGEN:CXXX~No diseases associated
LOC102080992	CLINGEN:CXXX~No diseases associated
lrrc56	CLINGEN:CXXX~No diseases associated
lrrc57	CLINGEN:CXXX~No diseases associated
lrrc58	CLINGEN:CXXX~No diseases associated
